id,CpuName,CpuNumberOfCores,CpuNumberOfThreads,CpuFrequency,GpuName,GpuMemorySize,GameResolution,GameSetting,GameName,FPS
14023,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14024,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14025,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14026,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14027,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14028,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14029,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14030,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14031,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14032,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14033,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14034,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14035,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14036,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14037,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14038,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14039,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14040,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14041,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14042,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14043,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14044,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14045,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,400.0
14046,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,450.0
14047,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,450.0
14048,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,450.0
14049,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,450.0
14050,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,450.0
14051,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,450.0
14052,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,450.0
14053,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,450.0
14054,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,450.0
14055,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,450.0
14056,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,450.0
14057,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,460.0
14058,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14059,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14060,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14061,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14062,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14063,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14064,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14065,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14066,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14067,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14068,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14069,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14070,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14071,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14072,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14073,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14074,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14075,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14076,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14077,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14078,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14079,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,500.0
14080,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,510.0
14081,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,counterStrikeGlobalOffensive,540.0
14451,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,150.0
14452,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,160.0
14453,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,160.0
14454,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,170.0
14455,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,180.0
14456,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,200.0
14457,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,200.0
14458,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,200.0
14459,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,200.0
14460,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,200.0
14461,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,220.0
14462,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,220.0
14463,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,240.0
14464,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,250.0
14465,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,250.0
14466,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,270.0
14467,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,280.0
14468,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,280.0
14469,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,280.0
14470,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,280.0
14471,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,280.0
14472,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,280.0
14473,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,280.0
14474,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,280.0
14475,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,290.0
14476,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,290.0
14477,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14478,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14479,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14480,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14481,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14482,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14483,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14484,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14485,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14486,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14487,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14488,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14489,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14490,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14491,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14492,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14493,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14494,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14495,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14496,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14497,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14498,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14499,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14500,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14501,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14502,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14503,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14504,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14505,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14506,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14507,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14508,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14509,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14510,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14511,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14512,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14513,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14514,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14515,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14516,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14517,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14518,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14519,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14520,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14521,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14522,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14523,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14524,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14525,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14526,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14527,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14528,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14529,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14530,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14531,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14532,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14533,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14534,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14535,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14536,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14537,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14538,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14539,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14540,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14541,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14542,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14543,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14544,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14545,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14546,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14547,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14548,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14549,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14550,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14551,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14552,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14553,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14554,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14555,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14556,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14557,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14558,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14559,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14560,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14561,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14562,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14563,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14564,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14565,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14566,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14567,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14568,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14569,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14570,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14571,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14572,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14573,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14574,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14575,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14576,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14577,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
14578,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,counterStrikeGlobalOffensive,300.0
